"row"
"(558684,LIC,Y,onsale,2701,""MOD PIZZA"",""8985 VENICE BLVD"",5)"
"(558721,LIC,Y,onsale,2718.02,""OVERLAND CAFE THE"",""3601 OVERLAND AVE"",5)"
"(559281,LIC,Y,onsale,1920.02,""GENGHIS COHEN"",""734-36-38-40-42 N FAIRFAX AVE"",5)"
"(559710,LIC,Y,onsale,2148,"""",""8338 W 3RD ST"",5)"
"(560100,LIC,Y,onsale,1395.02,""SHISHA CAFE & LOUNGE"",""18000 VENTURA BLVD"",5)"
"(560241,LIC,Y,onsale,2148,""PHOENIX THE"",""8480 W 3RD ST"",5)"
"(560490,LIC,Y,onsale,"""",""ASUKA RESTAURANT"",""1551-53 WESTWOOD BLVD"",5)"
"(560809,LIC,Y,onsale,2149.02,""JACK N' JILLS' TOO"",""8738 W 3RD ST"",5)"
"(561235,LIC,Y,offsale,1920.01,""SPROUTS FARMERS MARKET #285"",""915 N LA BREA AVE"",5)"
"(561304,LIC,Y,onsale,2170.01,""ROOM SUSHI BAR ON PICO  THE"",""8837 W PICO BLVD"",5)"
"(561726,LIC,Y,onsale,2679.01,""TEN THOUSAND LOUNGE"",""10000 SANTA MONICA BLVD"",5)"
"(562376,APP,Y,onsale,2652.02,""PLAZA LA REINA"",""10844-52 LINDBROOK DR"",5)"
"(563515,LIC,Y,onsale,2140,""ITACHO SUSHI"",""7311 BEVERLY BLVD"",5)"
"(563560,LIC,Y,offsale,2699.04,""ROSE MARKET"",""3300 OVERLAND AVE"",5)"
"(563775,LIC,Y,onsale,1919.02,TSURI,""7015 MELROSE AVE"",5)"
"(564201,LIC,Y,onsale,2718.02,""TARAS KITCHEN RESTAURANT INC"",""10855 VENICE BLVD"",5)"
"(564430,APP,Y,onsale,2652.02,""KAZU NORI"",""1110 GAYLEY AVE"",5)"
"(564622,LIC,Y,nonretail,2144,""CALI LIQUEUR"",""367 N GARDNER ST"",5)"
"(565307,LIC,Y,onsale,2699.05,""SEASALT FISH GRILL"",""9901 W WASHINGTON BLVD"",5)"
"(565419,LIC,Y,onsale,1397.01,AMAEBI,""16161 VENTURA BLVD"",5)"
"(565782,LIC,Y,onsale,2653.01,""WOLFGANG PUCK CATERING"",""325 & 425 WESTWOOD PLZ"",5)"
"(566094,APP,Y,onsale,2679.01,""HYATT REGENCY CENTURY PLAZA"",""2025 AVENUE OF THE STARS"",5)"
"(566094,APP,Y,offsale,2679.01,""HYATT REGENCY CENTURY PLAZA"",""2025 AVENUE OF THE STARS"",5)"
"(566101,LIC,Y,onsale,1397.01,""CLAUDINE ARTISAN KITCHEN & BAKESHOP"",""16350 VENTURA BLVD"",5)"
"(566164,APP,Y,onsale,"""",""KREATION KAFE AND JUICERY"",""8428 W 3RD ST"",5)"
"(566590,LIC,Y,onsale,1920.02,SPARTINA,""7505 MELROSE AVE"",5)"
"(567077,LIC,Y,offsale,2699.07,""BOBS FOOD MARKET & LIQUOR"",""10000 NATIONAL BLVD"",5)"
"(567203,LIC,Y,offsale,2701,""SPROUTS FARMERS MARKET #411"",""8985 VENICE BLVD"",5)"
"(567630,LIC,Y,onsale,2148,MANPUKU,""8486 W 3RD ST"",5)"
"(567655,LIC,Y,onsale,2148,CLARK'S,""8445 W 3RD ST"",5)"
"(567774,LIC,Y,onsale,1945,MATSUMOTO,""8385 BEVERLY BLVD"",5)"
"(568194,LIC,Y,onsale,2144,TERRONI,""7605 BEVERLY BLVD"",5)"
"(568305,LIC,Y,onsale,1920.02,""GLASS LOUNGE"",""646 N MARTEL AVE"",5)"
"(568621,LIC,Y,onsale,2148,COD,""8408-8410 W 3RD ST"",5)"
"(568670,LIC,Y,onsale,1414,SOLA,""15928 VENTURA BLVD #120"",5)"
"(568711,LIC,Y,offsale,2701,""STANLEY'S WET GOODS"",""9620 W VENICE BLVD"",5)"
"(568711,LIC,Y,onsale,2701,""STANLEY'S WET GOODS"",""9620 W VENICE BLVD"",5)"
"(569143,LIC,Y,offsale,1920.02,""7-ELEVEN STORE 39012B"",""7353 MELROSE AVE"",5)"
"(569730,LIC,Y,onsale,1397.01,""SCRATCH BAR & KITCHEN"",""16101 VENTURA BLVD"",5)"
"(569799,LIC,Y,onsale,2699.07,""LOBSTER AND BEER"",""3456 MOTOR AVE"",5)"
"(569815,LIC,Y,nonretail,2679.01,"""",""1875 CENTURY PARK EAST"",5)"
"(570045,LIC,Y,onsale,2652.02,""NATIVE FOODS CAFE"",""1114 GAYLEY AVE"",5)"
"(570169,LIC,Y,onsale,1396,""GREEN COTTAGE RESTAURANT"",""17312 VENTURA BLVD"",5)"
"(570358,LIC,Y,onsale,2679.01,JAVIER'S,""10250 SANTA MONICA BLVD"",5)"
"(570627,LIC,Y,nonretail,2146,""BLENDING LAB THE"",""7948 W 3RD ST"",5)"
"(571052,APP,Y,onsale,2653.01,"""",""1061 BROXTON AVE"",5)"
"(571187,LIC,Y,onsale,2148,""INDIA'S GRILL"",""428 S SAN VICENTE BLVD"",5)"
"(571422,LIC,Y,onsale,2164.01,""FOUNDERS ALEHOUSE"",""8771 W PICO BLVD"",5)"
"(571531,LIC,Y,offsale,2718.01,""7-ELEVEN STORE #18820C"",""11143 VENICE BLVD"",5)"
"(571544,APP,Y,offsale,2170.02,""CASK THE"",""8616 W PICO BLVD"",5)"
"(571544,APP,Y,onsale,2170.02,""CASK THE"",""8616 W PICO BLVD"",5)"
"(571773,LIC,Y,onsale,1920.02,""E.A.K. RAMEN"",""7455 MELROSE AVE"",5)"
"(571840,APP,Y,nonretail,2655.1,""SM USA INC"",""10880 WILSHIRE BLVD"",5)"
"(571938,LIC,Y,onsale,2144,JOOM,""7825 BEVERLY BLVD"",5)"
"(572028,LIC,Y,onsale,2679.01,""SHAKE SHACK"",""10250 SANTA MONICA BLVD"",5)"
"(572159,LIC,Y,onsale,2170.01,""A FOOD AFFAIR"",""1515 S ROBERTSON BLVD"",5)"
"(572326,LIC,Y,onsale,1945,KOCHI,""408 N LA CIENEGA BLVD"",5)"
"(572333,LIC,Y,onsale,1414,""HOKKAIDO SEAFOOD BUFFET"",""15910 VENTURA BLVD"",5)"
"(572532,LIC,Y,offsale,1396,""SUPER SAL"",""17630 VENTURA BLVD"",5)"
"(572805,LIC,Y,offsale,1920.02,""CVS PHARMACY #10916"",""7500 MELROSE AVE"",5)"
"(573204,LIC,Y,nonretail,2140,""HUDSON WINE BROKERS"",""147 N MARTEL AVE"",5)"
"(573204,LIC,Y,offsale,2140,""HUDSON WINE BROKERS"",""147 N MARTEL AVE"",5)"
"(573736,LIC,Y,onsale,2148,"""",""8436 W 3RD ST"",5)"
"(573984,LIC,Y,onsale,2144,""DELLA TERRA"",""7675 BEVERLY BLVD"",5)"
"(574078,LIC,Y,onsale,2148,""LA PAELLA"",""476 S SAN VICENTE BLVD"",5)"
"(574095,APP,Y,offsale,2679.01,JAVIER'S,""10250 SANTA MONICA BLVD"",5)"
"(574655,LIC,Y,onsale,2168,"""",""1025-1025 1/2 S. FAIRFAX AVE"",5)"
"(574668,LIC,Y,offsale,2141,""ARIEL GLATT KOSHER MARKET"",""304 N LA BREA AVE"",5)"
"(574944,LIC,Y,offsale,2144,"""",""7671-7673 BEVERLY BLVD"",5)"
"(575207,APP,Y,nonretail,2652.02,"""",""1100 GLENDON AVE"",5)"
"(575207,APP,Y,offsale,2652.02,"""",""1100 GLENDON AVE"",5)"
"(575568,LIC,Y,onsale,7004,"""",""116 N ROBERTSON BLVD"",5)"
"(575584,APP,Y,onsale,2679.02,""STALKING HORSE"",""10543 W PICO BLVD"",5)"
"(575584,LIC,Y,onsale,2679.02,""STALKING HORSE"",""10543 W PICO BLVD"",5)"
"(575803,APP,Y,onsale,2652.02,""PINCHES TACOS"",""1030 GLENDON AVE"",5)"
"(575869,LIC,Y,onsale,2678,""LANDMARK FOOD & BEVERAGE SERVICE"",""10850 W PICO BLVD"",5)"
"(576214,APP,Y,onsale,2699.05,"""",""9901 WASHINGTON BLVD"",5)"
"(576441,LIC,Y,onsale,2655.1,""SHAHERZAD RESTAURANT"",""1420-22 WESTWOOD BLVD"",5)"
"(576640,APP,Y,onsale,2652.02,BROXTON,""1099 WESTWOOD BLVD"",5)"
"(576640,LIC,Y,onsale,2652.02,BROXTON,""1099 WESTWOOD BLVD"",5)"
"(576653,LIC,Y,onsale,2652.02,""800 DEGREES PIZZA"",""10889 LINDBROOK DR"",5)"
"(577207,APP,Y,onsale,2678,""POQUITO MAS WEST LA"",""2215 WESTWOOD BLVD"",5)"
"(577258,LIC,Y,onsale,2164.02,""SUSHI 101"",""930 S ROBERTSON BLVD"",5)"
"(577261,LIC,Y,onsale,1945,""REAL FOOD DAILY"",""414 N LA CIENEGA BLVD"",5)"
"(577272,LIC,Y,onsale,2769.01,PETROS,""10250 SANTA MONICA BLVD"",5)"
"(577343,LIC,Y,onsale,2147,"""",""6335 WILSHIRE BLVD"",5)"
"(577483,LIC,Y,onsale,2679.01,""CALIFORNIA PIZZA KITCHEN"",""10250 SANTA MONICA BLVD"",5)"
"(577486,APP,Y,onsale,2699.05,""LUNA GRILL"",""9901 WASHINGTON BLVD"",5)"
"(577487,APP,Y,onsale,1920.02,""BLACKBIRD PIZZA SHOP"",""7459 MELROSE AVE"",5)"
"(577564,LIC,Y,onsale,2140,""XO ON BEVERLY"",""7475 BEVERLY BLVD"",5)"
"(577712,LIC,Y,onsale,2140,""TAKE A BAO"",""7450 BEVERLY BLVD"",5)"
"(577730,LIC,Y,onsale,1396,""FAT SALS"",""16901 VENTURA BLVD"",5)"
"(577746,LIC,Y,onsale,2144,FLEISHIKS,""7563 BEVERLY BLVD"",5)"
"(577809,LIC,Y,onsale,1397.01,DAVENPORT'S,""16120 VENTURA BLVD"",5)"
"(577831,LIC,Y,onsale,2146,""SWEETFIN POKE"",""8075 W 3RD ST"",5)"
"(578012,LIC,Y,offsale,2144,""LAB COCKTAIL THE"",""7605 1/2 BEVERLY BLVD"",5)"
"(578120,LIC,Y,onsale,2144,""SWEET CHICK"",""448 N FAIRFAX AVE"",5)"
"(578214,LIC,Y,onsale,2679.01,""PANINI CAFE"",""10250 SANTA MONICA BLVD"",5)"
"(579342,LIC,Y,onsale,2148,""CHIPOTLE MEXICAN GRILL STORE 2461"",""8420 W BEVERLY BLVD"",5)"
"(579343,LIC,Y,onsale,1944.02,""PETIT TAQUERIA/POPPY THO"",""755 N LA CIENEGA BLVD"",5)"
"(579394,LIC,Y,onsale,2144,BADMAASH,""418 1/2 N FAIRFAX AVE"",5)"
"(579514,LIC,Y,onsale,2146,""SLAB BBQ"",""8136 W 3RD ST"",5)"
"(579615,LIC,Y,offsale,"""",""JAYDE'S AT THE GLEN MARKET"",""2964 N. BEVERLY GLEN CIR"",5)"
"(579714,LIC,Y,onsale,2679.01,MIDICI,""10250 SANTA MONICA BLVD"",5)"
"(579811,APP,Y,nonretail,1919.02,"""",""741 N CITRUS AVE"",5)"
"(580220,LIC,Y,onsale,2679.01,""NORDSTROM BAR VERDE"",""10250 SANTA MONICA"",5)"
"(580473,LIC,Y,onsale,1945,""SUSHI FUMI"",""359 N LA CIENEGA BLVD"",5)"
"(580660,LIC,Y,onsale,2149.02,""CAL MARE"",""131 LA CIENEGA BLVD"",5)"
"(580738,LIC,Y,offsale,2679.01,EATALY,""10250 SANTA MONICA BLVD SPC 2705"",5)"
"(580738,LIC,Y,onsale,2679.01,EATALY,""10250 SANTA MONICA BLVD SPC 2705"",5)"
"(581410,LIC,Y,onsale,2146,""TASTY NOODLE HOUSE"",""8054 W. 3RD STREET"",5)"
"(581712,APP,Y,onsale,2679.01,""TENDER GREENS"",""10250 SANTA MONICA BLVD"",5)"
"(581840,LIC,Y,onsale,2678,""LENNY'S DELI"",""2379-83 WESTWOOD BLVD"",5)"
"(581980,LIC,Y,onsale,2678,""BACKHOUSE RESTAURANT THE"",""10913-10915 W PICO BLVD"",5)"
"(582237,LIC,Y,onsale,1920.01,ALTA,""7274-76 MELROSE AVE"",5)"
"(582300,LIC,Y,offsale,1945,""BEVERLY CENTER MOBILE"",""8489 BEVERLY BLVD"",5)"
"(582368,LIC,Y,onsale,2679.01,"""",""10250 SANTA MONICA BLVD"",5)"
"(582370,LIC,Y,onsale,2699.03,""ANJANEYA GROUP INC"",""10406 VENICE BLVD"",5)"
"(582693,LIC,Y,onsale,7009.01,""CONTINENTAL KITCHEN BH"",""8300 WILSHIRE BLVD"",5)"
"(582771,APP,Y,onsale,2612,COLLINE,""2922 BEVERLY GLEN CIRCLE"",5)"
"(582937,APP,Y,offsale,1414,""7-ELEVEN STORE 37317"",""15445 VENTURA BLVD"",5)"
"(582981,LIC,Y,onsale,2149.02,""HENRY THE"",""120 N ROBERTSON BLVD"",5)"
"(583224,LIC,Y,onsale,2170.01,""GOT KOSHER"",""8914 W PICO BLVD"",5)"
"(583683,APP,Y,onsale,2679.01,""PETROS SPEAKEASY"",""1801 AVENUE OF THE STARS"",5)"
"(583735,APP,Y,offsale,2170.01,MUNCHIES,""8859 W PICO BLVD"",5)"
"(583739,LIC,Y,offsale,2170.01,MUNCHIES,""8859 W PICO BLVD"",5)"
"(584322,LIC,Y,onsale,2679.01,""SAINT MARC USA INC"",""10250 SANTA MONICA BLVD"",5)"
"(584439,LIC,Y,onsale,2146,""BEVERLYGROVE LLC"",""8048 W 3RD ST"",5)"
"(584804,LIC,Y,onsale,2693,""NISHI RAMEN BISTRO"",""2536 OVERLAND AVE"",5)"
"(584987,LIC,Y,onsale,2699.04,""MEE AND GREET"",""3500 OVERLAND AVE"",5)"
"(585284,APP,Y,onsale,2679.01,""SPICE AFFAIR"",""10250 SANTA MONICA BLVD"",5)"
"(585463,LIC,Y,offsale,2701,""VENA MARKET"",""8905 VENICE BLVD 108"",5)"
"(585534,APP,Y,onsale,2170.01,"""",""8939 W PICO BLVD"",5)"
"(585801,APP,Y,onsale,2652.02,"""",""1009 S BROXTON AVE"",5)"
"(585888,LIC,Y,offsale,2672,""WORLDCLASSWINE. US"",""1990 WESTWOOD BLVD"",5)"
"(585888,LIC,Y,nonretail,2672,""WORLDCLASSWINE. US"",""1990 WESTWOOD BLVD"",5)"
"(586116,APP,Y,onsale,1920.01,"""",""7212 MELROSE AVE"",5)"
"(586319,APP,Y,onsale,2699.05,"""",""10306 W VENICE BLVD"",5)"
"(586930,LIC,Y,onsale,2698,"""",""9840 NATIONAL BLVD"",5)"
"(586981,LIC,Y,onsale,2653.01,""FUNDAMENTAL LA"",""110 WESTWOOD PLAZA"",5)"
"(587450,LIC,Y,onsale,2679.01,""TIPSY COW"",""10250 SANTA MONICA BLVD"",5)"
"(587589,LIC,Y,onsale,1396,"""",""16925 VENTURA BLVD"",5)"
"(587752,APP,Y,onsale,2653.05,""D1 CAFE"",""10959 KINROSS AVE"",5)"
"(587810,LIC,Y,onsale,"""",""YARDBIRD SOUTHERN TABLE & BAR"",""8500 BEVERLY BLVD"",5)"
"(587962,LIC,Y,onsale,2170.01,"""",""8939 W PICO BLVD"",5)"
"(587997,LIC,Y,onsale,7004,""CHEFS NOT HERE"",""8457 MELROSE AVE UNIT C"",5)"
"(587998,APP,Y,onsale,2612,"""",""2950 N BEVERLY GLEN CIR"",5)"
"(588110,LIC,Y,nonretail,2622,"""",""2794 MORAGA DR"",5)"
"(588110,LIC,Y,offsale,2622,"""",""2794 MORAGA DR"",5)"
"(588154,LIC,Y,onsale,2149.02,FARMHOUSE,""8500 BEVERLY BLVD"",5)"
"(588214,LIC,Y,onsale,1975,"""",""1536-38 SUNSET BLVD"",5)"
"(588226,APP,Y,onsale,1920.02,RONAN,""7315 MELROSE AVE"",5)"
"(588351,APP,Y,nonretail,2612,"""",""2565 BENEDICT CANYON DR"",5)"
"(588433,APP,Y,onsale,1919.02,TSURI,""7015 MELROSE AVE"",5)"
"(588873,APP,Y,onsale,2679.01,""TOCAYA ORGANICA CENTURY CITY"",""10250 SANTA MONICA BLVD"",5)"
"(589093,APP,Y,onsale,1396,""KICKIN KASIAN"",""17618 VENTURA BLVD"",5)"
"(589109,APP,Y,onsale,1919.02,""GIFT HORSE"",""6703 MELROSE AVE"",5)"
"(589160,APP,Y,nonretail,2699.07,""LOBSTER & BEER"",""3456 MOTOR AVE"",5)"
"(589202,APP,Y,onsale,2655.1,""MAHARAJA CUISINE OF INDIA"",""1321 WESTWOOD BLVD"",5)"
"(589241,APP,Y,onsale,1414,""HOKKAIDO SEAFOOD BUFFET"",""15910 VENTURA BLVD"",5)"
"(589309,LIC,Y,onsale,2147,""WILSHIRE HOTEL THE"",""6317 WILSHIRE BLVD"",5)"
"(589512,APP,Y,offsale,2655.2,""WESTSIDE EUROMART"",""10857 SANTA MONICA BLVD"",5)"
"(589556,LIC,Y,onsale,1397.01,""16610 THE BOULEVARD"",""16610 VENTURA BLVD"",5)"
"(590037,LIC,Y,onsale,2164.01,""OSHER BAR & GRILL"",""8657 W PICO BLVD"",5)"
"(590258,APP,Y,onsale,1920.01,""BATHTUB GIN AND STONE STREET COFFEE"",""7174 MELROSE AVE"",5)"
"(590517,LIC,Y,onsale,2699.04,PHORAGE,""3300 OVERLAND AVE #105"",5)"
"(590543,APP,Y,onsale,1945,""NOTHERN CAFE"",""8459 BEVERLY BLVD"",5)"
"(590997,LIC,Y,offsale,2144,""PRIMAL WINE"",""349 N ORANGE GROVE AVE"",5)"
"(591104,APP,Y,nonretail,1920.02,""RADICAL SPIRITS GROUP LLC"",""7475 MELROSE AVE"",5)"
"(591114,LIC,Y,onsale,2652.02,GRILLIANT,""10861 LINDBROOK DR"",5)"
"(591122,APP,Y,onsale,2149.02,EASY'S,""8500 BEVERLY BLVD"",5)"
"(591154,LIC,Y,onsale,2655.1,""LA TABLE DE SOPHIE"",""1386 WESTWOOD BLVD"",5)"
"(591225,LIC,Y,offsale,2149.02,""LEE'S LIQUOR AND WINE"",""8572 W 3RD ST"",5)"
"(591297,APP,Y,nonretail,2162,""BLUE JAY WHISKEY"",""1111 S LA BREA AVE"",5)"
"(591410,LIC,Y,onsale,2679.01,""CRACK SHACK  THE"",""10250 SANTA MONICA BLVD"",5)"
"(591555,LIC,Y,offsale,1945,""CLUTCH GIFTS  INC."",""418 N HARPER AVE"",5)"
"(591856,APP,Y,onsale,2699.03,"""",""10601 WASHINGTON BLVD"",5)"
"(591887,LIC,Y,offsale,2699.05,""7-ELEVEN STORE 21479E"",""10356 VENICE BLVD"",5)"
"(592215,APP,Y,onsale,2148,""INKO NITO RESTAURANT"",""8338 W 3RD ST"",5)"
"(592430,APP,Y,onsale,1395.02,""SHISHA CAFE & LOUNGE"",""18000 VENTURA BLVD"",5)"
"(592682,LIC,Y,onsale,2655.2,""SICHUAN IMPRESSION"",""11057 SANTA MONICA BLVD"",5)"
"(592819,APP,Y,onsale,2149.02,ANGLER,""8500 BEVERLY BLVD"",5)"
"(593364,APP,Y,onsale,1944.02,""MANSUR GAVRIEL"",""8475 MELROSE PL"",5)"
"(593825,APP,Y,onsale,1396,""TEL AVIV GRILL"",""17201 VENTURA BLVD"",5)"
"(593924,APP,Y,onsale,2679.01,""DOUBLE EAGLE STEAK HOUSE"",""10250 SANTA MONICA BLVD"",5)"
"(593962,APP,Y,onsale,2672,""SUSHI MASU"",""1911 WESTWOOD BLVD"",5)"
"(594009,APP,Y,onsale,1919.02,"""",""520 N LA BREA AVE"",5)"
"(594098,APP,Y,onsale,2652.02,""KOPAN RAMEN"",""1091 BROXTON AVE"",5)"
"(594446,APP,Y,offsale,1395.03,"""",""17977 VENTURA BLVD"",5)"
"(594488,APP,Y,offsale,2691,""SERVICE STARS OF THE STARS"",""9448 W PICO BLVD"",5)"
"(594601,APP,Y,onsale,2146,"""",""8030 3/4 W 3RD ST"",5)"
"(594642,APP,Y,onsale,1920.01,SEVERANCE,""7274-76 MELROSE AVE"",5)"
"(594643,APP,Y,onsale,1397.01,""SADAF RESTAURANT"",""16240 VENTURA BLVD"",5)"
"(595288,APP,Y,onsale,2149.02,""ROOM SERVICE"",""8500 BEVERLY BLVD"",5)"
"(62385,APP,Y,onsale,2655.1,""RESTAURANT ASUKA"",""1266 WESTWOOD BLVD"",5)"
"(64078,LIC,Y,onsale,1397.01,""GELSONS MARKET"",""16450 VENTURA BLVD"",5)"
"(64078,LIC,Y,offsale,1397.01,""GELSONS MARKET"",""16450 VENTURA BLVD"",5)"
"(80964,LIC,Y,onsale,2655.1,""MARY & ROBBS RESTAURANT"",""1453 WESTWOOD BLVD"",5)"
"(84938,LIC,Y,onsale,1920.02,""ANTONIOS RESTAURANT"",""7470 MELROSE AVE"",5)"
"(88318,LIC,Y,onsale,1414,""VALLEY INN RESTAURANT"",""4557 SHERMAN OAKS AVE"",5)"
"(92536,LIC,Y,onsale,7004,"""",""113 N ROBERTSON BLVD"",5)"
"(99833,LIC,Y,offsale,1395.02,"""",""18076 VENTURA BLVD"",5)"
